Age;Gender;Education Level;Job Title;Years of Experience;Salary;Class
27;Female;Bachelor's Degree;Software Engineer;3;70000,00;Bajo
48;Male;PhD;Director of Data Science;18;210000,00;Muy Alto
34;Male;Master's Degree;Data Scientist;9;140000,00;Medio
23;Female;Bachelor's Degree;Software Engineer;1;50000,00;Muy Bajo
32;Male;Master's Degree;Product Manager;7;110000,00;Medio
25;Female;Master's Degree;Software Engineer;2;60000,00;Bajo
37;Male;Bachelor's Degree;Data Analyst;11;160000,00;Alto
28;Male;Bachelor's Degree;Software Engineer;4;75000,00;Bajo
41;Female;PhD;Director of Data Science;16;200000,00;Muy Alto
34;Male;Master's Degree;Data Analyst;8;100000,00;Medio
24;Female;Bachelor's Degree;Software Developer;2;55000,00;Bajo
36;Male;PhD;Senior Data Scientist;12;170000,00;Alto
30;Female;Bachelor's Degree;Software Engineer;5;90000,00;Bajo
29;Male;Bachelor's Degree;Front End Developer;4;80000,00;Bajo
42;Male;Master's Degree;Product Manager;14;180000,00;Alto
26;Male;Bachelor's Degree;Software Developer;2;60000,00;Bajo
35;Female;Master's Degree;Data Analyst;9;120000,00;Medio
27;Female;Bachelor's Degree;Software Engineer;3;70000,00;Bajo
48;Male;PhD;Director of Data Science;18;210000,00;Muy Alto
34;Male;Master's Degree;Data Scientist;9;140000,00;Medio
23;Female;Bachelor's Degree;Software Engineer;1;50000,00;Muy Bajo
32;Male;Master's Degree;Product Manager;7;110000,00;Medio
25;Female;Master's Degree;Software Engineer;2;60000,00;Bajo
37;Male;Bachelor's Degree;Data Analyst;11;160000,00;Alto
28;Male;Bachelor's Degree;Software Engineer;4;75000,00;Bajo
41;Female;PhD;Director of Data Science;16;200000,00;Muy Alto
34;Male;Master's Degree;Data Analyst;8;100000,00;Medio
24;Female;Bachelor's Degree;Software Developer;2;55000,00;Bajo
36;Male;PhD;Senior Data Scientist;12;170000,00;Alto
30;Female;Bachelor's Degree;Software Engineer;5;90000,00;Bajo
29;Male;Bachelor's Degree;Front End Developer;4;80000,00;Bajo
42;Male;Master's Degree;Product Manager;14;180000,00;Alto
26;Male;Bachelor's Degree;Software Developer;2;60000,00;Bajo
35;Female;Master's Degree;Data Analyst;9;120000,00;Medio
27;Female;Bachelor's Degree;Software Engineer;3;70000,00;Bajo
48;Male;PhD;Director of Data Science;18;210000,00;Muy Alto
34;Male;Master's Degree;Data Scientist;9;140000,00;Medio
23;Female;Bachelor's Degree;Software Engineer;1;50000,00;Muy Bajo
32;Male;Master's Degree;Product Manager;7;110000,00;Medio
25;Female;Master's Degree;Software Engineer;2;60000,00;Bajo
37;Male;Bachelor's Degree;Data Analyst;11;160000,00;Alto
28;Male;Bachelor's Degree;Software Engineer;4;75000,00;Bajo
41;Female;PhD;Director of Data Science;16;200000,00;Muy Alto
34;Male;Master's Degree;Data Analyst;8;100000,00;Medio
24;Female;Bachelor's Degree;Software Developer;2;55000,00;Bajo
36;Male;PhD;Senior Data Scientist;12;170000,00;Alto
30;Female;Bachelor's Degree;Software Engineer;5;90000,00;Bajo
29;Male;Bachelor's Degree;Front End Developer;4;80000,00;Bajo
42;Male;Master's Degree;Product Manager;14;180000,00;Alto
26;Male;Bachelor's Degree;Software Developer;2;60000,00;Bajo
35;Female;Master's Degree;Data Analyst;9;120000,00;Medio
27;Female;Bachelor's Degree;Software Engineer;3;70000,00;Bajo
48;Male;PhD;Director of Data Science;18;210000,00;Muy Alto
34;Male;Master's Degree;Data Scientist;9;140000,00;Medio
23;Female;Bachelor's Degree;Software Engineer;1;50000,00;Muy Bajo
32;Male;Master's Degree;Product Manager;7;110000,00;Medio
25;Female;Master's Degree;Software Engineer;2;60000,00;Bajo
37;Male;Bachelor's Degree;Data Analyst;11;160000,00;Alto
28;Male;Bachelor's Degree;Software Engineer;4;75000,00;Bajo
41;Female;PhD;Director of Data Science;16;200000,00;Muy Alto
34;Male;Master's Degree;Data Analyst;8;100000,00;Medio
24;Female;Bachelor's Degree;Software Developer;2;55000,00;Bajo
36;Male;PhD;Senior Data Scientist;12;170000,00;Alto
30;Female;Bachelor's Degree;Software Engineer;5;90000,00;Bajo
29;Male;Bachelor's Degree;Front End Developer;4;80000,00;Bajo
42;Male;Master's Degree;Product Manager;14;180000,00;Alto
26;Male;Bachelor's Degree;Software Developer;2;60000,00;Bajo
35;Female;Master's Degree;Data Analyst;9;120000,00;Medio
27;Female;Bachelor's Degree;Software Engineer;3;70000,00;Bajo
48;Male;PhD;Director of Data Science;18;210000,00;Muy Alto
34;Male;Master's Degree;Data Scientist;9;140000,00;Medio
23;Female;Bachelor's Degree;Software Engineer;1;50000,00;Muy Bajo
32;Male;Master's Degree;Product Manager;7;110000,00;Medio
25;Female;Master's Degree;Software Engineer;2;60000,00;Bajo
37;Male;Bachelor's Degree;Data Analyst;11;160000,00;Alto
28;Male;Bachelor's Degree;Software Engineer;4;75000,00;Bajo
41;Female;PhD;Director of Data Science;16;200000,00;Muy Alto
34;Male;Master's Degree;Data Analyst;8;100000,00;Medio
24;Female;Bachelor's Degree;Software Developer;2;55000,00;Bajo
36;Male;PhD;Senior Data Scientist;12;170000,00;Alto
30;Female;Bachelor's Degree;Software Engineer;5;90000,00;Bajo
29;Male;Bachelor's Degree;Front End Developer;4;80000,00;Bajo
42;Male;Master's Degree;Product Manager;14;180000,00;Alto
26;Male;Bachelor's Degree;Software Developer;2;60000,00;Bajo
35;Female;Master's Degree;Data Analyst;9;120000,00;Medio
28;Male;Master's Degree;Web Developer;5;80000,00;Bajo
30;Female;Bachelor's Degree;Junior HR Coordinator;4;60000,00;Bajo
25;Male;Bachelor's Degree;Junior Web Developer;2;50000,00;Muy Bajo
45;Female;Master's Degree;Senior Human Resources Manager;18;160000,00;Alto
33;Male;PhD;Director of HR;9;120000,00;Medio
22;Female;High School;Junior HR Generalist;0;40000,00;Muy Bajo
36;Male;Bachelor's Degree;Web Developer;10;100000,00;Medio
29;Female;Master's Degree;Senior HR Generalist;4;75000,00;Bajo
42;Male;PhD;Director of HR;16;140000,00;Medio
27;Female;Bachelor's Degree;Junior HR Coordinator;2;50000,00;Muy Bajo
38;Male;Master's Degree;Senior Human Resources Manager;11;110000,00;Medio
24;Female;Bachelor's Degree;Web Developer;1;45000,00;Muy Bajo
31;Male;High School;Junior Web Developer;4;55000,00;Bajo
39;Female;PhD;Director of HR;13;130000,00;Medio
26;Male;Bachelor's Degree;Junior HR Generalist;2;50000,00;Muy Bajo
32;Female;Master's Degree;Senior HR Generalist;7;80000,00;Bajo
32;Male;Bachelor's Degree;Junior Web Developer;2;45000,00;Muy Bajo
24;Female;High School;Junior HR Generalist;1;32000,00;Muy Bajo
45;Male;PhD;Senior Human Resources Manager;12;120000,00;Medio
29;Female;Master's Degree;Web Developer;4;65000,00;Bajo
38;Male;Bachelor's Degree;Senior HR Generalist;8;95000,00;Bajo
27;Female;Master's Degree;Director of HR;5;80000,00;Bajo
31;Female;High School;Junior HR Coordinator;3;38000,00;Muy Bajo
42;Male;Master's Degree;Web Developer;10;110000,00;Medio
26;Female;Bachelor's Degree;Junior Web Developer;2;45000,00;Muy Bajo
36;Male;Master's Degree;Senior HR Generalist;7;89000,00;Bajo
28;Male;High School;Junior HR Generalist;1;32000,00;Muy Bajo
33;Female;Bachelor's Degree;Web Developer;5;70000,00;Bajo
46;Male;PhD;Director of HR;15;150000,00;Alto
25;Female;Bachelor's Degree;Junior Web Developer;1;40000,00;Muy Bajo
37;Female;Master's Degree;Senior Human Resources Manager;9;105000,00;Medio
30;Male;Master's Degree;Web Developer;4;65000,00;Bajo
43;Female;PhD;Director of HR;14;140000,00;Medio
34;Male;Bachelor's Degree;Junior Web Developer;3;50000,00;Muy Bajo
26;Female;High School;Junior HR Generalist;2;35000,00;Muy Bajo
41;Male;Master's Degree;Senior HR Generalist;11;115000,00;Medio
29;Female;Master's Degree;Web Developer;5;70000,00;Bajo
35;Male;Bachelor's Degree;Web Developer;6;80000,00;Bajo
27;Female;High School;Junior HR Coordinator;1;30000,00;Muy Bajo
40;Male;PhD;Director of HR;13;135000,00;Medio
23;Female;Bachelor's Degree;Junior Web Developer;1;40000,00;Muy Bajo
39;Male;Master's Degree;Senior HR Generalist;10;105000,00;Medio
31;Male;High School;Junior HR Generalist;2;35000,00;Muy Bajo
44;Female;PhD;Senior Human Resources Manager;12;120000,00;Medio
28;Male;Master's Degree;Web Developer;3;55000,00;Bajo
32;Female;Bachelor's Degree;Junior Web Developer;2;45000,00;Muy Bajo
45;Male;Master's Degree;Director of HR;14;140000,00;Medio
26;Female;Bachelor's Degree;Web Developer;3;55000,00;Bajo
38;Male;PhD;Senior Human Resources Manager;11;115000,00;Medio
27;Female;Master's Degree;Senior HR Generalist;4;70000,00;Bajo
33;Male;High School;Junior HR Coordinator;3;38000,00;Muy Bajo
42;Female;Master's Degree;Director of HR;13;135000,00;Medio
29;Male;Bachelor's Degree;Junior Web Developer;2;45000,00;Muy Bajo
36;Female;Master's Degree;Web Developer;7;85000,00;Bajo
30;Male;High School;Junior HR Generalist;1;32000,00;Muy Bajo
43;Female;PhD;Senior Human Resources Manager;15;150000,00;Alto
34;Male;Bachelor's Degree;Web Developer;4;65000,00;Bajo
25;Female;Master's Degree;Junior HR Generalist;1;32000,00;Muy Bajo
37;Male;PhD;Director of HR;12;120000,00;Medio
24;Female;Bachelor's Degree;Junior Web Developer;1;40000,00;Muy Bajo
39;Male;Master's Degree;Senior HR Generalist;9;95000,00;Bajo
31;Male;High School;Junior HR Generalist;2;35000,00;Muy Bajo
44;Female;PhD;Director of HR;14;140000,00;Medio
28;Male;Bachelor's Degree;Web Developer;3;55000,00;Bajo
32;Female;Master's Degree;Senior Human Resources Manager;6;80000,00;Bajo
45;Male;PhD;Director of HR;13;135000,00;Medio
26;Female;Bachelor's Degree;Junior Web Developer;2;45000,00;Muy Bajo
38;Male;Master's Degree;Senior HR Generalist;8;95000,00;Bajo
27;Female;High School;Junior HR Generalist;1;32000,00;Muy Bajo
33;Male;Bachelor's Degree;Web Developer;5;70000,00;Bajo
42;Female;Master's Degree;Director of HR;12;120000,00;Medio
29;Male;Master's Degree;Senior Human Resources Manager;4;70000,00;Bajo
36;Female;Master's Degree;Web Developer;7;85000,00;Bajo
30;Male;High School;Junior HR Coordinator;2;33000,00;Muy Bajo
43;Female;PhD;Senior Human Resources Manager;15;150000,00;Alto
34;Male;Bachelor's Degree;Junior Web Developer;3;50000,00;Muy Bajo
25;Female;Master's Degree;Junior HR Generalist;1;32000,00;Muy Bajo
37;Male;PhD;Director of HR;11;115000,00;Medio
24;Female;Bachelor's Degree;Web Developer;1;40000,00;Muy Bajo
39;Male;Master's Degree;Senior HR Generalist;10;105000,00;Medio
31;Male;High School;Junior HR Generalist;2;35000,00;Muy Bajo
44;Female;PhD;Director of HR;13;135000,00;Medio
28;Male;Bachelor's Degree;Web Developer;4;65000,00;Bajo
32;Female;Master's Degree;Senior Human Resources Manager;6;80000,00;Bajo
45;Male;PhD;Director of HR;14;140000,00;Medio
26;Female;Bachelor's Degree;Junior Web Developer;2;45000,00;Muy Bajo
38;Male;Master's Degree;Senior HR Generalist;8;95000,00;Bajo
27;Female;High School;Junior HR Generalist;1;32000,00;Muy Bajo
33;Male;Bachelor's Degree;Web Developer;5;70000,00;Bajo
42;Female;Master's Degree;Director of HR;12;120000,00;Medio
29;Male;Master's Degree;Senior Human Resources Manager;4;70000,00;Bajo
36;Female;Master's Degree;Web Developer;7;85000,00;Bajo
30;Male;High School;Junior HR Coordinator;2;33000,00;Muy Bajo
43;Female;PhD;Senior Human Resources Manager;15;150000,00;Alto
34;Male;Bachelor's Degree;Junior Web Developer;3;50000,00;Muy Bajo
25;Female;Master's Degree;Junior HR Generalist;1;32000,00;Muy Bajo
37;Male;PhD;Director of HR;11;115000,00;Medio
24;Female;Bachelor's Degree;Web Developer;1;40000,00;Muy Bajo
39;Male;Master's Degree;Senior HR Generalist;10;105000,00;Medio
31;Male;High School;Junior HR Generalist;2;35000,00;Muy Bajo
44;Female;PhD;Director of HR;13;135000,00;Medio
28;Male;Bachelor's Degree;Web Developer;4;65000,00;Bajo
32;Female;Master's Degree;Senior Human Resources Manager;6;80000,00;Bajo
45;Male;PhD;Director of HR;14;140000,00;Medio
26;Female;Bachelor's Degree;Junior Web Developer;2;45000,00;Muy Bajo
38;Male;Master's Degree;Senior HR Generalist;8;95000,00;Bajo
27;Female;High School;Junior HR Generalist;1;32000,00;Muy Bajo
33;Male;Bachelor's Degree;Web Developer;5;70000,00;Bajo
42;Female;Master's Degree;Director of HR;12;120000,00;Medio
29;Male;Master's Degree;Senior Human Resources Manager;4;70000,00;Bajo
36;Female;Master's Degree;Web Developer;7;85000,00;Bajo
30;Male;High School;Junior HR Coordinator;2;33000,00;Muy Bajo
43;Female;PhD;Senior Human Resources Manager;15;150000,00;Alto
34;Male;Bachelor's Degree;Junior Web Developer;3;50000,00;Muy Bajo
25;Female;Master's Degree;Junior HR Generalist;1;32000,00;Muy Bajo
37;Male;PhD;Director of HR;11;115000,00;Medio
24;Female;Bachelor's Degree;Web Developer;1;40000,00;Muy Bajo
39;Male;Master's Degree;Senior HR Generalist;10;105000,00;Medio
31;Male;High School;Junior HR Generalist;2;35000,00;Muy Bajo
44;Female;PhD;Director of HR;13;135000,00;Medio
28;Male;Bachelor's Degree;Web Developer;4;65000,00;Bajo
32;Female;Master's Degree;Senior Human Resources Manager;6;80000,00;Bajo
45;Male;PhD;Director of HR;14;140000,00;Medio
26;Female;Bachelor's Degree;Junior Web Developer;2;45000,00;Muy Bajo
38;Male;Master's Degree;Senior HR Generalist;8;95000,00;Bajo
27;Female;High School;Junior HR Generalist;1;32000,00;Muy Bajo
33;Male;Bachelor's Degree;Web Developer;5;70000,00;Bajo
42;Female;Master's Degree;Director of HR;12;120000,00;Medio
29;Male;Master's Degree;Senior Human Resources Manager;4;70000,00;Bajo
36;Female;Master's Degree;Web Developer;7;85000,00;Bajo
30;Male;High School;Junior HR Coordinator;2;33000,00;Muy Bajo
43;Female;PhD;Senior Human Resources Manager;15;150000,00;Alto
34;Male;Bachelor's Degree;Junior Web Developer;3;50000,00;Muy Bajo
25;Female;Master's Degree;Junior HR Generalist;1;32000,00;Muy Bajo
37;Male;PhD;Director of HR;11;115000,00;Medio
32;Male;Bachelor's Degree;Junior Web Developer;2;45000,00;Muy Bajo
24;Female;High School;Junior HR Generalist;1;32000,00;Muy Bajo
45;Male;PhD;Senior Human Resources Manager;12;120000,00;Medio
29;Female;Master's Degree;Web Developer;4;65000,00;Bajo
38;Male;Bachelor's Degree;Senior HR Generalist;8;95000,00;Bajo
27;Female;Master's Degree;Director of HR;5;80000,00;Bajo
31;Female;High School;Junior HR Coordinator;3;38000,00;Muy Bajo
42;Male;Master's Degree;Web Developer;10;110000,00;Medio
26;Female;Bachelor's Degree;Junior Web Developer;2;45000,00;Muy Bajo
36;Male;Master's Degree;Senior HR Generalist;7;89000,00;Bajo
28;Male;High School;Junior HR Generalist;1;32000,00;Muy Bajo
33;Female;Bachelor's Degree;Web Developer;5;70000,00;Bajo
46;Male;PhD;Director of HR;15;150000,00;Alto
25;Female;Bachelor's Degree;Junior Web Developer;1;40000,00;Muy Bajo
37;Female;Master's Degree;Senior Human Resources Manager;9;105000,00;Medio
30;Male;Master's Degree;Web Developer;4;65000,00;Bajo
43;Female;PhD;Director of HR;14;140000,00;Medio
34;Male;Bachelor's Degree;Junior Web Developer;3;50000,00;Muy Bajo
26;Female;High School;Junior HR Generalist;2;35000,00;Muy Bajo
41;Male;Master's Degree;Senior HR Generalist;11;115000,00;Medio
29;Female;Master's Degree;Web Developer;5;70000,00;Bajo
35;Male;Bachelor's Degree;Web Developer;6;80000,00;Bajo
27;Female;High School;Junior HR Coordinator;1;30000,00;Muy Bajo
40;Male;PhD;Director of HR;13;135000,00;Medio
23;Female;Bachelor's Degree;Junior Web Developer;1;40000,00;Muy Bajo
39;Male;Master's Degree;Senior HR Generalist;10;105000,00;Medio
31;Male;High School;Junior HR Generalist;2;35000,00;Muy Bajo
44;Female;PhD;Senior Human Resources Manager;12;120000,00;Medio
28;Male;Master's Degree;Web Developer;3;55000,00;Bajo
32;Female;Bachelor's Degree;Junior Web Developer;2;45000,00;Muy Bajo
45;Male;Master's Degree;Director of HR;14;140000,00;Medio
26;Female;Bachelor's Degree;Web Developer;3;55000,00;Bajo
38;Male;PhD;Senior Human Resources Manager;11;115000,00;Medio
27;Female;Master's Degree;Senior HR Generalist;4;70000,00;Bajo
33;Male;High School;Junior HR Coordinator;3;38000,00;Muy Bajo
42;Female;Master's Degree;Director of HR;13;135000,00;Medio
29;Male;Bachelor's Degree;Junior Web Developer;2;45000,00;Muy Bajo
36;Female;Master's Degree;Web Developer;7;85000,00;Bajo
30;Male;High School;Junior HR Generalist;1;32000,00;Muy Bajo
43;Female;PhD;Senior Human Resources Manager;15;150000,00;Alto
34;Male;Bachelor's Degree;Web Developer;4;65000,00;Bajo
25;Female;Master's Degree;Junior HR Generalist;1;32000,00;Muy Bajo
37;Male;PhD;Director of HR;12;120000,00;Medio
24;Female;Bachelor's Degree;Junior Web Developer;1;40000,00;Muy Bajo
39;Male;Master's Degree;Senior HR Generalist;9;95000,00;Bajo
31;Male;High School;Junior HR Generalist;2;35000,00;Muy Bajo
44;Female;PhD;Director of HR;14;140000,00;Medio
28;Male;Bachelor's Degree;Web Developer;3;55000,00;Bajo
32;Female;Master's Degree;Senior Human Resources Manager;6;80000,00;Bajo
45;Male;PhD;Director of HR;13;135000,00;Medio
26;Female;Bachelor's Degree;Junior Web Developer;2;45000,00;Muy Bajo
38;Male;Master's Degree;Senior HR Generalist;8;95000,00;Bajo
27;Female;High School;Junior HR Generalist;1;32000,00;Muy Bajo
33;Male;Bachelor's Degree;Web Developer;5;70000,00;Bajo
42;Female;Master's Degree;Director of HR;12;120000,00;Medio
29;Male;Master's Degree;Senior Human Resources Manager;4;70000,00;Bajo
36;Female;Master's Degree;Web Developer;7;85000,00;Bajo
30;Male;High School;Junior HR Coordinator;2;33000,00;Muy Bajo
43;Female;PhD;Senior Human Resources Manager;15;150000,00;Alto
34;Male;Bachelor's Degree;Junior Web Developer;3;50000,00;Muy Bajo
25;Female;Master's Degree;Junior HR Generalist;1;32000,00;Muy Bajo
37;Male;PhD;Director of HR;11;115000,00;Medio
24;Female;Bachelor's Degree;Web Developer;1;40000,00;Muy Bajo
39;Male;Master's Degree;Senior HR Generalist;10;105000,00;Medio
31;Male;High School;Junior HR Generalist;2;35000,00;Muy Bajo
44;Female;PhD;Director of HR;13;135000,00;Medio
28;Male;Bachelor's Degree;Web Developer;4;65000,00;Bajo
32;Female;Master's Degree;Senior Human Resources Manager;6;80000,00;Bajo
45;Male;PhD;Director of HR;14;140000,00;Medio
26;Female;Bachelor's Degree;Junior Web Developer;2;45000,00;Muy Bajo
38;Male;Master's Degree;Senior HR Generalist;8;95000,00;Bajo
27;Female;High School;Junior HR Generalist;1;32000,00;Muy Bajo
33;Male;Bachelor's Degree;Web Developer;5;70000,00;Bajo
42;Female;Master's Degree;Director of HR;12;120000,00;Medio
29;Male;Master's Degree;Senior Human Resources Manager;4;70000,00;Bajo
